model_name,model_label,representative_label,selection_display_label,selection_category,harmonic_number,alpha,metric_name,metric_value,representative_D0,arterial_pressure_phase_difference_deg,folded_arterial_phase_difference_deg,profile_run_dir
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.0034530692724802,0.1,0.299606681559677,0.299606681559677,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_1/D0_0p1
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,2.0,complex_flow_rmse_nl_s,0.4834677085716348,0.000316227766017,0.0584816581342957,0.0584816581342957,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_2/D0_0p000316227766017
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.0035144883614981,0.1,0.2422402197570099,0.2422402197570099,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_2/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced,balanced,2,0.0,complex_flow_rmse_nl_s,0.1522596685980649,0.0398107170553,0.0009397272911966,0.0009397272911966,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/B1/alpha_0/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced,balanced,2,0.0,kirchhoff_rms_per_internal_node_nl_s,0.4784392839275239,0.1,0.0001584443670384,0.0001584443670384,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/B1/alpha_0/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced,balanced,2,1.0,complex_flow_rmse_nl_s,0.1497342192158931,0.0398107170553,0.000715813722635,0.000715813722635,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/B1/alpha_1/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced,balanced,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.4721095600631613,0.1,9.435397173831324e-05,9.435397173831324e-05,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/B1/alpha_1/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced,balanced,2,2.0,complex_flow_rmse_nl_s,0.1476424610329621,0.0501187233627,0.0003110043886204,0.0003110043886204,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/B1/alpha_2/D0_0p0501187233627
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced,balanced,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.4635665867488158,0.1,0.0003072800172742,0.0003072800172742,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/B1/alpha_2/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized,flow_prioritized,2,0.0,complex_flow_rmse_nl_s,0.0303087733247625,1.25892541179e-05,0.1735298026659137,0.1735298026659137,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/F1/alpha_0/D0_1p25892541179em05
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized,flow_prioritized,2,0.0,kirchhoff_rms_per_internal_node_nl_s,0.7170141073180846,0.1,0.0103338355924945,0.0103338355924945,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/F1/alpha_0/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized,flow_prioritized,2,1.0,complex_flow_rmse_nl_s,0.0302263767546804,1e-06,0.0277421282312828,0.0277421282312828,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/F1/alpha_1/D0_1em06
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized,flow_prioritized,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.7062789302314366,0.1,0.015428294027102,0.015428294027102,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/F1/alpha_1/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized,flow_prioritized,2,2.0,complex_flow_rmse_nl_s,0.0301455927131755,1e-06,0.0705763982063071,0.0705763982063071,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/F1/alpha_2/D0_1em06
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized,flow_prioritized,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.6909319457523716,0.1,0.0156162688318983,0.0156162688318983,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/F1/alpha_2/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,0.0,complex_flow_rmse_nl_s,0.4857552203669266,0.000794328234724,0.0762342923609615,0.0762342923609615,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_0/D0_0p000794328234724
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,0.0,kirchhoff_rms_per_internal_node_nl_s,0.0033337310531515,0.1,0.3660273992063209,0.3660273992063209,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_0/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,1.0,complex_flow_rmse_nl_s,0.484744369719779,0.00063095734448,0.0631713195094824,0.0631713195094824,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_1/D0_0p00063095734448
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.0034530692724802,0.1,0.299606681559677,0.299606681559677,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_1/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,2.0,complex_flow_rmse_nl_s,0.4834677085716348,0.000316227766017,0.0584816581342957,0.0584816581342957,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_2/D0_0p000316227766017
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.0035144883614981,0.1,0.2422402197570099,0.2422402197570099,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H2/K1/alpha_2/D0_0p1
